game_id,title,aliases,series,release_year,release_state,primary_genre,platforms,source_type,source_id,cover_url,notes
steam_319830_ax_el_air_xenodawn,AX:EL - Air XenoDawn,,,2015,released,action,PC,steamdb,steam:319830,https://steamcdn-a.akamaihd.net/steam/apps/319830/header.jpg,Publisher: KISS ltd | Tags: Simulation; Indie; Action; Sci-fi
steam_736260_baba_is_you,Baba Is You,,,2019,released,indie,PC,steamdb,steam:736260,https://steamcdn-a.akamaihd.net/steam/apps/736260/header.jpg,Publisher: Hempuli Oy
steam_308040_back_to_bed,Back to Bed,,,2014,released,action,PC,steamdb,steam:308040,https://steamcdn-a.akamaihd.net/steam/apps/308040/header.jpg,Publisher: Bedtime Digital Games | Tags: Puzzle; Indie; Casual; Surreal
steam_31290_back_to_the_future_the_game,Back to the Future: The Game,,,2010,released,adventure,PC,steamdb,steam:31290,https://steamcdn-a.akamaihd.net/steam/apps/31290/header.jpg,Publisher: Telltale Games | Tags: Adventure; Point & Click; Time Travel; Episodic
steam_448470_bacteria,Bacteria,,,2016,released,casual,PC,steamdb,steam:448470,https://steamcdn-a.akamaihd.net/steam/apps/448470/header.jpg,Publisher: Sometimes You | Tags: Casual; Indie; Puzzle
steam_688420_bad_north_jotunn_edition,Bad North: Jotunn Edition,,,2018,released,action,PC,steamdb,steam:688420,https://steamcdn-a.akamaihd.net/steam/apps/688420/header.jpg,Publisher: Raw Fury
steam_269670_badland_game_of_the_year_edition,BADLAND: Game of the Year Edition,,,2015,released,action,PC,steamdb,steam:269670,https://steamcdn-a.akamaihd.net/steam/apps/269670/header.jpg,Publisher: Frogmind | Tags: Adventure; Indie; Action; 2D
steam_257350_baldur_s_gate_ii_enhanced_edition,Baldur's Gate II: Enhanced Edition,,,2013,released,rpg,PC,steamdb,steam:257350,https://steamcdn-a.akamaihd.net/steam/apps/257350/header.jpg,Publisher: Beamdog | Tags: RPG; Classic; Fantasy; Isometric
steam_228280_baldur_s_gate_enhanced_edition,Baldur's Gate: Enhanced Edition,,,2013,released,rpg,PC,steamdb,steam:228280,https://steamcdn-a.akamaihd.net/steam/apps/228280/header.jpg,Publisher: Beamdog | Tags: RPG; Fantasy; Classic; Isometric
steam_485610_ball_3d_soccer_games,Ball 3D: Soccer Games,,,2017,released,action,PC,steamdb,steam:485610,https://steamcdn-a.akamaihd.net/steam/apps/485610/header.jpg,Publisher: Unusualsoft | Tags: Free to Play; Sports; Soccer; Multiplayer
steam_242920_banished,Banished,,,2014,released,indie,PC,steamdb,steam:242920,https://steamcdn-a.akamaihd.net/steam/apps/242920/header.jpg,Publisher: Shining Rock Software LLC | Tags: City Builder; Strategy; Simulation; Survival
steam_338180_batla,Batla,,,2015,released,action,PC,steamdb,steam:338180,https://steamcdn-a.akamaihd.net/steam/apps/338180/header.jpg,Publisher: Abyss Lights Studio LLP | Tags: Free to Play; FPS; Multiplayer; Robots
steam_498240_batman_the_telltale_series,Batman - The Telltale Series,,,2016,released,adventure,PC,steamdb,steam:498240,https://steamcdn-a.akamaihd.net/steam/apps/498240/header.jpg,"Publisher: Athlon Games, Inc. | Tags: Batman; Superhero; Story Rich; Choices Matter"
steam_35140_batman_arkham_asylum_game_of_the_year_edition,Batman: Arkham Asylum Game of the Year Edition,,,2010,released,action,PC,steamdb,steam:35140,https://steamcdn-a.akamaihd.net/steam/apps/35140/header.jpg,Publisher: Warner Bros. Interactive Entertainment | Tags: Action; Batman; Stealth; Adventure
steam_200260_batman_arkham_city_game_of_the_year_edition,Batman: Arkham City - Game of the Year Edition,,,2012,released,action,PC,steamdb,steam:200260,https://steamcdn-a.akamaihd.net/steam/apps/200260/header.jpg,"Publisher: Warner Bros. Interactive Entertainment, Feral Interactive (Mac) | Tags: Action; Open World; Batman; Adventure"
steam_675260_batman_the_enemy_within_the_telltale_series,Batman: The Enemy Within - The Telltale Series,,,2017,released,adventure,PC,steamdb,steam:675260,https://steamcdn-a.akamaihd.net/steam/apps/675260/header.jpg,"Publisher: Athlon Games, Inc. | Tags: Adventure; Batman; Story Rich; Choices Matter"
steam_208650_batmantm_arkham_knight,Batman™: Arkham Knight,,,2015,released,action,PC,steamdb,steam:208650,https://steamcdn-a.akamaihd.net/steam/apps/208650/header.jpg,Publisher: Warner Bros. Interactive Entertainment | Tags: Batman; Action; Open World; Superhero
steam_209000_batmantm_arkham_origins,Batman™: Arkham Origins,,,2013,released,action,PC,steamdb,steam:209000,https://steamcdn-a.akamaihd.net/steam/apps/209000/header.jpg,Publisher: Warner Bros. Interactive Entertainment | Tags: Action; Batman; Open World; Superhero
steam_267490_batmantm_arkham_origins_blackgate_deluxe_edition,Batman™: Arkham Origins Blackgate - Deluxe Edition,,,2014,released,action,PC,steamdb,steam:267490,https://steamcdn-a.akamaihd.net/steam/apps/267490/header.jpg,Publisher: WB Games | Tags: Action; Batman; Adventure; 2.5D
steam_489940_battalion_1944,BATTALION 1944,,,2019,released,action,PC,steamdb,steam:489940,https://steamcdn-a.akamaihd.net/steam/apps/489940/header.jpg,Publisher: Square Enix | Tags: Early Access; FPS; World War II; Action
steam_365360_battle_brothers,Battle Brothers,,,2017,released,indie,PC,steamdb,steam:365360,https://steamcdn-a.akamaihd.net/steam/apps/365360/header.jpg,Publisher: Overhype Studios | Tags: Strategy; Turn-Based Combat; RPG; Medieval
steam_451020_battle_chasers_nightwar,Battle Chasers: Nightwar,,,2017,released,indie,PC,steamdb,steam:451020,https://steamcdn-a.akamaihd.net/steam/apps/451020/header.jpg,Publisher: THQ Nordic | Tags: RPG; Turn-Based Combat; Singleplayer; JRPG
steam_599390_battle_for_wesnoth,Battle for Wesnoth,,,2018,released,free_to_play,PC,steamdb,steam:599390,https://steamcdn-a.akamaihd.net/steam/apps/599390/header.jpg,Publisher: Wesnoth Inc. | Tags: Free to Play; Strategy; Turn-Based Strategy; Hex Grid
steam_305260_battle_islands,Battle Islands,,,2014,released,free_to_play,PC,steamdb,steam:305260,https://steamcdn-a.akamaihd.net/steam/apps/305260/header.jpg,Publisher: 505 Games | Tags: Strategy; Free to Play; Multiplayer; World War II
steam_238460_battleblock_theater,BattleBlock Theater®,,,2014,released,action,PC,steamdb,steam:238460,https://steamcdn-a.akamaihd.net/steam/apps/238460/header.jpg,Publisher: The Behemoth | Tags: Comedy; Co-op; Platformer; Funny
steam_394230_battleborn,Battleborn,,,2016,released,action,PC,steamdb,steam:394230,https://steamcdn-a.akamaihd.net/steam/apps/394230/header.jpg,Publisher: 2K | Tags: FPS; Action; Multiplayer; MOBA
steam_24960_battlefield_bad_companytm_2,Battlefield: Bad Company™ 2,,,2010,released,action,PC,steamdb,steam:24960,https://steamcdn-a.akamaihd.net/steam/apps/24960/header.jpg,Publisher: Electronic Arts | Tags: FPS; Multiplayer; Action; Shooter
steam_363680_battlefleet_gothic_armada,Battlefleet Gothic: Armada,,,2016,released,strategy,PC,steamdb,steam:363680,https://steamcdn-a.akamaihd.net/steam/apps/363680/header.jpg,Publisher: Focus Home Interactive | Tags: Strategy; Warhammer 40K; Space; RTS
steam_504370_battlerite,Battlerite,,,2017,released,action,PC,steamdb,steam:504370,https://steamcdn-a.akamaihd.net/steam/apps/504370/header.jpg,Publisher: Stunlock Studios | Tags: PvP; Multiplayer; Competitive; MOBA
steam_879160_battlerite_royale,Battlerite Royale,,,2019,released,action,PC,steamdb,steam:879160,https://steamcdn-a.akamaihd.net/steam/apps/879160/header.jpg,Publisher: Stunlock Studios
steam_734580_battlerush,BattleRush,,,2018,released,action,PC,steamdb,steam:734580,https://steamcdn-a.akamaihd.net/steam/apps/734580/header.jpg,Publisher: Thunder Devs. | Tags: Free to Play; Multiplayer; World War II; FPS
steam_8170_battlestations_pacific,Battlestations Pacific,,,2009,released,action,PC,steamdb,steam:8170,https://steamcdn-a.akamaihd.net/steam/apps/8170/header.jpg,Publisher: Square Enix | Tags: World War II; Strategy; Action; Naval
steam_6870_battlestations_midway,Battlestations: Midway,,,2007,released,action,PC,steamdb,steam:6870,https://steamcdn-a.akamaihd.net/steam/apps/6870/header.jpg,Publisher: Square Enix | Tags: Action; World War II; Naval; Strategy
steam_637090_battletech,BATTLETECH,,,2018,released,action,PC,steamdb,steam:637090,https://steamcdn-a.akamaihd.net/steam/apps/637090/header.jpg,Publisher: Paradox Interactive | Tags: Strategy; Mechs; Turn-Based; Turn-Based Tactics
steam_284160_beamng_drive,BeamNG.drive,,,2015,released,racing,PC,steamdb,steam:284160,https://steamcdn-a.akamaihd.net/steam/apps/284160/header.jpg,Publisher: BeamNG | Tags: Early Access; Simulation; Driving; Physics
steam_461950_beat_cop,Beat Cop,,,2017,released,adventure,PC,steamdb,steam:461950,https://steamcdn-a.akamaihd.net/steam/apps/461950/header.jpg,Publisher: 11 bit studios | Tags: Pixel Graphics; Indie; Adventure; Retro
steam_49600_beat_hazard,Beat Hazard,,,2010,released,action,PC,steamdb,steam:49600,https://steamcdn-a.akamaihd.net/steam/apps/49600/header.jpg,Publisher: Cold Beam Games | Tags: Music; Indie; Shoot 'Em Up; Action
steam_620980_beat_saber,Beat Saber,,,2019,released,indie,PC,steamdb,steam:620980,https://steamcdn-a.akamaihd.net/steam/apps/620980/header.jpg,Publisher: Beat Games | Tags: Early Access; Indie; Rhythm; VR
steam_231040_beatbuddy_tale_of_the_guardians,Beatbuddy: Tale of the Guardians,,,2013,released,action,PC,steamdb,steam:231040,https://steamcdn-a.akamaihd.net/steam/apps/231040/header.jpg,Publisher: Threaks | Tags: Indie; Music; Adventure; Rhythm
steam_104200_beep,BEEP,,,2011,released,adventure,PC,steamdb,steam:104200,https://steamcdn-a.akamaihd.net/steam/apps/104200/header.jpg,Publisher: Big Fat Alien | Tags: Indie; Platformer; Adventure; Puzzle
steam_475550_beholder,Beholder,,,2016,released,adventure,PC,steamdb,steam:475550,https://steamcdn-a.akamaihd.net/steam/apps/475550/header.jpg,Publisher: Alawar Premium | Tags: Indie; Strategy; Choices Matter; Dystopian
steam_761620_beholder_2,Beholder 2,,,2018,released,adventure,PC,steamdb,steam:761620,https://steamcdn-a.akamaihd.net/steam/apps/761620/header.jpg,Publisher: Alawar Premium
steam_78000_bejeweled_3,Bejeweled® 3,,,2010,released,casual,PC,steamdb,steam:78000,https://steamcdn-a.akamaihd.net/steam/apps/78000/header.jpg,"Publisher: PopCap Games, Inc. | Tags: Casual; Puzzle; Match 3; Singleplayer"
steam_622650_bendy_and_the_ink_machinetm,Bendy and the Ink Machine™,,,2017,released,action,PC,steamdb,steam:622650,https://steamcdn-a.akamaihd.net/steam/apps/622650/header.jpg,Publisher: Joey Drew Studios | Tags: Horror; Free to Play; Singleplayer; First-Person
steam_346010_besiege,Besiege,,,2020,released,indie,PC,steamdb,steam:346010,https://steamcdn-a.akamaihd.net/steam/apps/346010/header.jpg,Publisher: Spiderling Studios | Tags: Early Access; Building; Sandbox; Physics
steam_243120_betrayer,Betrayer,,,2014,released,action,PC,steamdb,steam:243120,https://steamcdn-a.akamaihd.net/steam/apps/243120/header.jpg,Publisher: Blackpowder Games | Tags: Horror; Adventure; First-Person; Atmospheric
steam_219760_beyond_divinity,Beyond Divinity,,,2012,released,rpg,PC,steamdb,steam:219760,https://steamcdn-a.akamaihd.net/steam/apps/219760/header.jpg,Publisher: Larian Studios | Tags: RPG; Singleplayer; Isometric; Classic
steam_15130_beyond_good_and_eviltm,Beyond Good and Evil™,,,2008,released,action,PC,steamdb,steam:15130,https://steamcdn-a.akamaihd.net/steam/apps/15130/header.jpg,Publisher: Ubisoft | Tags: Adventure; Female Protagonist; Action; Third Person
steam_203750_binary_domain,Binary Domain,,,2012,released,action,PC,steamdb,steam:203750,https://steamcdn-a.akamaihd.net/steam/apps/203750/header.jpg,Publisher: SEGA | Tags: Action; Third-Person Shooter; Sci-fi; Cyberpunk
steam_21670_bionic_commando,Bionic Commando,,,2009,released,action,PC,steamdb,steam:21670,https://steamcdn-a.akamaihd.net/steam/apps/21670/header.jpg,Publisher: Capcom | Tags: Action; Adventure; Third Person; Great Soundtrack
steam_21680_bionic_commando_rearmed,Bionic Commando: Rearmed,,,2009,released,action,PC,steamdb,steam:21680,https://steamcdn-a.akamaihd.net/steam/apps/21680/header.jpg,Publisher: Capcom | Tags: Action; Platformer; Remake; Great Soundtrack
steam_238910_bionic_dues,Bionic Dues,,,2013,released,indie,PC,steamdb,steam:238910,https://steamcdn-a.akamaihd.net/steam/apps/238910/header.jpg,"Publisher: Arcen Games, LLC | Tags: Strategy; Rogue-like; RPG; Turn-Based"
steam_8870_bioshock_infinite,BioShock Infinite,,,2013,released,action,PC,steamdb,steam:8870,https://steamcdn-a.akamaihd.net/steam/apps/8870/header.jpg,Publisher: 2K | Tags: FPS; Story Rich; Action; Singleplayer
steam_8850_bioshock_2,BioShock® 2,,,2010,released,action,PC,steamdb,steam:8850,https://steamcdn-a.akamaihd.net/steam/apps/8850/header.jpg,Publisher: 2K | Tags: FPS; Action; Singleplayer; Story Rich
steam_7670_bioshocktm,BioShock™,,,2007,released,action,PC,steamdb,steam:7670,https://steamcdn-a.akamaihd.net/steam/apps/7670/header.jpg,Publisher: 2K | Tags: FPS; Atmospheric; Action; Story Rich
steam_409720_bioshocktm_2_remastered,BioShock™ 2 Remastered,,,2016,released,action,PC,steamdb,steam:409720,https://steamcdn-a.akamaihd.net/steam/apps/409720/header.jpg,Publisher: 2K | Tags: Action; RPG; FPS; Singleplayer
steam_409710_bioshocktm_remastered,BioShock™ Remastered,,,2016,released,action,PC,steamdb,steam:409710,https://steamcdn-a.akamaihd.net/steam/apps/409710/header.jpg,"Publisher: 2K, Feral Interactive (Mac) | Tags: Action; FPS; Story Rich; Horror"
steam_433950_bit_blaster_xl,Bit Blaster XL,,,2016,released,action,PC,steamdb,steam:433950,https://steamcdn-a.akamaihd.net/steam/apps/433950/header.jpg,Publisher: Nickervision Studios | Tags: Indie; Action; Casual; Arcade
steam_63710_bit_trip_runner,BIT.TRIP RUNNER,,,2011,released,action,PC,steamdb,steam:63710,https://steamcdn-a.akamaihd.net/steam/apps/63710/header.jpg,Publisher: Gaijin Games | Tags: Indie; Rhythm; Platformer; Difficult
steam_582660_black_desert_online,Black Desert Online,,,2017,released,action,PC,steamdb,steam:582660,https://steamcdn-a.akamaihd.net/steam/apps/582660/header.jpg,Publisher: Kakao Games Europe B.V. | Tags: Massively Multiplayer; MMORPG; Open World; RPG
steam_362890_black_mesa,Black Mesa,,,2020,released,action,PC,steamdb,steam:362890,https://steamcdn-a.akamaihd.net/steam/apps/362890/header.jpg,Publisher: Crowbar Collective | Tags: Early Access; FPS; Remake; Action
steam_550650_black_squad,Black Squad,,,2019,released,action,PC,steamdb,steam:550650,https://steamcdn-a.akamaihd.net/steam/apps/550650/header.jpg,Publisher: NS STUDIO | Tags: Early Access; Free to Play; FPS; Multiplayer
steam_690510_black_survival,Black Survival / 黑色幸存者,,,2019,released,free_to_play,PC,steamdb,steam:690510,https://steamcdn-a.akamaihd.net/steam/apps/690510/header.jpg,Publisher: Nimble Neuron | Tags: Early Access; Free to Play; Survival; Anime
steam_249650_blackguards,Blackguards,,,2014,released,indie,PC,steamdb,steam:249650,https://steamcdn-a.akamaihd.net/steam/apps/249650/header.jpg,Publisher: Daedalic Entertainment | Tags: RPG; Turn-Based; Strategy; Tactical
steam_209870_blacklight_retribution,Blacklight: Retribution,,,2012,released,action,PC,steamdb,steam:209870,https://steamcdn-a.akamaihd.net/steam/apps/209870/header.jpg,"Publisher: Hardsuit Labs, Inc. | Tags: Free to Play; FPS; Multiplayer; Action"
steam_1003890_blacksad_under_the_skin,Blacksad: Under the Skin,,,2019,released,adventure,PC,steamdb,steam:1003890,https://steamcdn-a.akamaihd.net/steam/apps/1003890/header.jpg,Publisher: Microids
steam_433350_blackshot_mercenary_warfare_fps,BlackShot: Mercenary Warfare FPS,,,2016,released,action,PC,steamdb,steam:433350,https://steamcdn-a.akamaihd.net/steam/apps/433350/header.jpg,"Publisher: Papaya Play, Vertigo Games America | Tags: Free to Play; FPS; Action; Shooter"
steam_420290_blackwake,Blackwake,,,2020,released,action,PC,steamdb,steam:420290,https://steamcdn-a.akamaihd.net/steam/apps/420290/header.jpg,Publisher: Mastfire Studios Pty Ltd | Tags: Early Access; Pirates; Multiplayer; Naval
steam_629730_blade_and_sorcery,Blade and Sorcery,,,2018,released,action,PC,steamdb,steam:629730,https://steamcdn-a.akamaihd.net/steam/apps/629730/header.jpg,Publisher: WarpFrog
steam_225600_blade_symphony,Blade Symphony,,,2014,released,action,PC,steamdb,steam:225600,https://steamcdn-a.akamaihd.net/steam/apps/225600/header.jpg,Publisher: Puny Human | Tags: Fighting; Action; Multiplayer; Indie
steam_927250_bladed_fury,Bladed Fury,,,2018,released,action,PC,steamdb,steam:927250,https://steamcdn-a.akamaihd.net/steam/apps/927250/header.jpg,Publisher: NEXT Studios
steam_208670_blades_of_time,Blades of Time,,,2012,released,action,PC,steamdb,steam:208670,https://steamcdn-a.akamaihd.net/steam/apps/208670/header.jpg,Publisher: Gaijin Entertainment Corporation | Tags: Action; Female Protagonist; Hack and Slash; Adventure
steam_1092660_blair_witch,Blair Witch,,,2019,released,adventure,PC,steamdb,steam:1092660,https://steamcdn-a.akamaihd.net/steam/apps/1092660/header.jpg,Publisher: Bloober Team NA
steam_530330_blameless,Blameless,,,2016,released,adventure,PC,steamdb,steam:530330,https://steamcdn-a.akamaihd.net/steam/apps/530330/header.jpg,Publisher: Blameless Games | Tags: Free to Play; Horror; Adventure; Indie
steam_388750_blazblue_chronophantasma_extend,BlazBlue: Chronophantasma Extend,,,2016,released,action,PC,steamdb,steam:388750,https://steamcdn-a.akamaihd.net/steam/apps/388750/header.jpg,"Publisher: H2 Interactive Co., Ltd. | Tags: Anime; Fighting; 2D Fighter; Action"
steam_299360_block_n_load,Block N Load,,,2015,released,action,PC,steamdb,steam:299360,https://steamcdn-a.akamaihd.net/steam/apps/299360/header.jpg,"Publisher: Toadman Interactive, Jagex | Tags: Free to Play; Action; Multiplayer; FPS"
steam_302830_blockade_3d,BLOCKADE 3D,,,2014,released,action,PC,steamdb,steam:302830,https://steamcdn-a.akamaihd.net/steam/apps/302830/header.jpg,Publisher: Novalink | Tags: Early Access; Free to Play; Shooter; Multiplayer
steam_1049800_blockade_classic,BLOCKADE Classic,,,2019,released,action,PC,steamdb,steam:1049800,https://steamcdn-a.akamaihd.net/steam/apps/1049800/header.jpg,Publisher: Novalink
steam_706990_blockpost,BLOCKPOST,,,2019,released,action,PC,steamdb,steam:706990,https://steamcdn-a.akamaihd.net/steam/apps/706990/header.jpg,Publisher: Skullcap Studios
